reference_code,url,price,currency,life_span,material_label,size_label,collection
WR000351-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr000351-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,520000.0,TWD,Q4 May 2022,Other,Medium,Other
WR000551-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr000551-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,775000.0,TWD,Q4 May 2022,Other,Medium,Other
WR000651-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr000651-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,730000.0,TWD,Q4 May 2022,Other,Medium,Other
WR007001-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr007001-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,1060000.0,TWD,Q4 May 2022,Other,Medium,Other
WR007002-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr007002-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,1130000.0,TWD,Q4 May 2022,Other,Medium,Other
WR007003-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr007003-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,1900000.0,TWD,Q4 May 2022,Other,Medium,Other
WR007017-RONDE-LOUIS-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-louis-cartier%E8%85%95%E9%8C%B6/wr007017-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,865000.0,TWD,Q4 May 2022,Other,Medium,Other
W6700155-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6700155-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,76000.0,TWD,Q4 May 2022,Other,Medium,Other
W6700255-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6700255-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,95000.0,TWD,Q4 May 2022,Other,Medium,Other
W6700355-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6700355-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,153000.0,TWD,Q4 May 2022,Other,Medium,Other
W6700455-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6700455-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,191000.0,TWD,Q4 May 2022,Other,Medium,Other
W6701004-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701004-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,83500.0,TWD,Q4 May 2022,Other,Medium,Other
W6701005-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701005-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,86000.0,TWD,Q4 May 2022,Other,Medium,Other
W6701007-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701007-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,153000.0,TWD,Q4 May 2022,Other,Medium,Other
W6701008-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701008-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,191000.0,TWD,Q4 May 2022,Other,Medium,Other
WSRN0022-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/wsrn0022-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,107000.0,TWD,Q4 May 2022,Other,Medium,Other
WSRN0029-RONDE-SOLO-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/wsrn0029-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,95000.0,TWD,Q4 May 2022,Other,Medium,Other
W2SA0011-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/w2sa0011-santos-dumont%E8%85%95%E9%8C%B6.html,173000.0,TWD,Q4 May 2022,Other,Medium,Santos
W2SA0012-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/w2sa0012-santos-dumont%E8%85%95%E9%8C%B6.html,159000.0,TWD,Q4 May 2022,Other,Medium,Santos
WGSA0021-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/wgsa0021-santos-dumont%E8%85%95%E9%8C%B6.html,356000.0,TWD,Q4 May 2022,Other,Medium,Santos
WGSA0022-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/wgsa0022-santos-dumont%E8%85%95%E9%8C%B6.html,310000.0,TWD,Q4 May 2022,Other,Medium,Santos
WJSA0016-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/wjsa0016-santos-dumont%E8%85%95%E9%8C%B6.html,615000.0,TWD,Q4 May 2022,Other,Medium,Santos
WJSA0017-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/wjsa0017-santos-dumont%E8%85%95%E9%8C%B6.html,530000.0,TWD,Q4 May 2022,Other,Medium,Santos
WSSA0022-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/wssa0022-santos-dumont%E8%85%95%E9%8C%B6.html,118000.0,TWD,Q4 May 2022,Other,Medium,Santos
WSSA0023-SANTOS-DUMONT%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/santos-dumont%E7%B3%BB%E5%88%97/wssa0023-santos-dumont%E8%85%95%E9%8C%B6.html,111000.0,TWD,Q4 May 2022,Other,Medium,Santos
W2SA0016-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/w2sa0016-santos-de-cartier%E8%85%95%E9%8C%B6.html,291000.0,TWD,Q4 May 2022,Other,Medium,Santos
W3SA0007-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/w3sa0007-santos-de-cartier%E8%85%95%E9%8C%B6.html,467000.0,TWD,Q4 May 2022,Other,Medium,Santos
W4SA0006-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/w4sa0006-santos-de-cartier%E8%85%95%E9%8C%B6.html,370000.0,TWD,Q4 May 2022,Other,Medium,Santos
WGSA0028-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wgsa0028-santos-de-cartier%E8%85%95%E9%8C%B6.html,484000.0,TWD,Q4 May 2022,Other,Medium,Santos
WGSA0030-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wgsa0030-santos-de-cartier%E8%85%95%E9%8C%B6.html,940000.0,TWD,Q4 May 2022,Other,Medium,Santos
WJSA0010-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wjsa0010-santos-de-cartier%E8%85%95%E9%8C%B6.html,1330000.0,TWD,Q4 May 2022,Other,Medium,Santos
WJSA0012-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wjsa0012-santos-de-cartier%E8%85%95%E9%8C%B6.html,850000.0,TWD,Q4 May 2022,Other,Medium,Santos
WJSA0013-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wjsa0013-santos-de-cartier%E8%85%95%E9%8C%B6.html,850000.0,TWD,Q4 May 2022,Other,Medium,Santos
WJSA0014-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wjsa0014-santos-de-cartier%E8%85%95%E9%8C%B6.html,1200000.0,TWD,Q4 May 2022,Other,Medium,Santos
WSSA0029-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wssa0029-santos-de-cartier%E8%85%95%E9%8C%B6.html,201000.0,TWD,Q4 May 2022,Other,Medium,Santos
WSSA0047-SANTOS-DE-CARTIER%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier-all/wssa0047-santos-de-cartier%E8%85%95%E9%8C%B6.html,230000.0,TWD,Q4 May 2022,Other,Medium,Santos
W2607456-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/w2607456-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,327000.0,TWD,Q4 May 2022,Other,Medium,Tank
W2620030-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/w2620030-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,425000.0,TWD,Q4 May 2022,Other,Medium,Tank
WB707931-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wb707931-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,640000.0,TWD,Q4 May 2022,Other,Medium,Tank
WB710014-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wb710014-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,510000.0,TWD,Q4 May 2022,Other,Medium,Tank
WGTA0046-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wgta0046-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,425000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0002-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wjta0002-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,640000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0003-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wjta0003-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,685000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0026-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wjta0026-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,510000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0028-TANK-AM%C3%A9RICAINE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wjta0028-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,640000.0,TWD,Q4 May 2022,Other,Medium,Tank
W4TA0008-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/w4ta0008-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,228000.0,TWD,Q4 May 2022,Other,Medium,Tank
W4TA0009-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/w4ta0009-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,260000.0,TWD,Q4 May 2022,Other,Medium,Tank
W51005Q4-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/w51005q4-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,220000.0,TWD,Q4 May 2022,Other,Medium,Tank
W51007Q4-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/w51007q4-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,178000.0,TWD,Q4 May 2022,Other,Medium,Tank
W51008Q3-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/w51008q3-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,104000.0,TWD,Q4 May 2022,Other,Medium,Tank
WGTA0029-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wgta0029-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,615000.0,TWD,Q4 May 2022,Other,Medium,Tank
WGTA0030-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wgta0030-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,720000.0,TWD,Q4 May 2022,Other,Medium,Tank
WGTA0031-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wgta0031-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,615000.0,TWD,Q4 May 2022,Other,Medium,Tank
WGTA0032-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wgta0032-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,720000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0022-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wjta0022-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,780000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0023-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wjta0023-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,895000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0024-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wjta0024-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,780000.0,TWD,Q4 May 2022,Other,Medium,Tank
WJTA0025-TANK-FRAN%C3%A7AISE%E8%85%95%E9%8C%B6.HTML,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wjta0025-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,895000.0,TWD,Q4 May 2022,Other,Medium,Tank
